Date,dell_return,risk_free_return,sp_return,dell_excess_return,sp_excess_return
2010-08-27,-0.01516155758077880,0.00002999999807692,-0.00662660805760773,-0.01519155757885570,-0.00665660805568465
2010-08-20,0.00499583680266458,0.00002807692307692,-0.00699951262200427,0.00496775987958765,-0.00702758954508119
2010-08-13,-0.08460365853658540,0.00002807692307692,-0.03779771890727200,-0.08463173545966230,-0.03782579583034890
2010-08-06,-0.00906344410876137,0.00002884615576923,0.01819589937641380,-0.00909229026453060,0.01816705322064450
2010-07-30,-0.01998519615099930,0.00002961538461538,-0.00096203067515721,-0.02001481153561460,-0.00099164605977260
2010-07-23,0.03406046689628780,0.00002999999807692,0.03547897649973480,0.03403046689821090,0.03544897650165780
2010-07-16,0.01673151750972760,0.00003221153846154,-0.01213435507999320,0.01669930597126600,-0.01216656661845470
2010-07-09,0.06816292601828770,0.00002500000192308,0.05415190725510640,0.06813792601636460,0.05412690725318340
2010-07-02,-0.06978542431857730,0.00001230769230769,-0.05031898264749260,-0.06979773201088500,-0.05033129033980030
2010-06-25,-0.07888176638176640,0.00000769230769231,-0.03646137311466180,-0.07888945868945870,-0.03646906542235410
2010-06-18,0.06768060836501900,0.00001461538461538,0.02373673508093810,0.06766599298040360,0.02372211969632270
2010-06-11,-0.00679758308157097,0.00002500000000000,0.02509647552529650,-0.00682258308157097,0.02507147552529650
2010-06-04,-0.00675168792198044,0.00003038461346154,-0.02251767147037910,-0.00678207253544198,-0.02254805608384060
2010-05-28,-0.00149812734082388,0.00003230769423077,0.00157456755786578,-0.00153043503505465,0.00154225986363501
2010-05-21,-0.11881188118811900,0.00002846153846154,-0.04225577228379600,-0.11884034272658000,-0.04228423382225750
2010-05-14,0.00932711525649577,0.00002192307692308,0.02232250633408750,0.00930519217957269,0.02230058325716440
2010-05-07,-0.07345679012345670,0.00002730769038462,-0.06387913459424740,-0.07348409781384140,-0.06390644228463210
2010-04-30,-0.07428571428571430,0.00002769230961538,-0.02512685117272470,-0.07431340659532970,-0.02515454348234010
2010-04-23,0.04415274463007160,0.00002923076923077,0.02109407215030350,0.04412351386084080,0.02106484138107270
2010-04-16,0.05874921036007600,0.00003115384423077,-0.00187454135519494,0.05871805651584520,-0.00190569519942571
2010-04-09,0.05182724252491690,0.00002692308076923,0.01380610976024820,0.05180031944414770,0.01377918667947900
